aX,aY,aZ,gX,gY,gZ
0.146,-0.948,-0.306,-11.658,7.751,-14.404
0.132,-0.924,-0.320,-12.939,7.446,-17.334
0.148,-0.914,-0.309,-12.207,5.554,-20.630
0.155,-0.923,-0.315,-9.155,2.625,-24.292
0.167,-0.922,-0.313,-6.348,-0.732,-27.466
0.172,-0.922,-0.323,-2.014,-4.883,-29.236
0.186,-0.945,-0.324,3.723,-8.118,-28.137
0.171,-0.949,-0.309,8.850,-9.338,-22.949
0.164,-0.974,-0.295,12.329,-9.338,-16.479
0.140,-1.000,-0.277,11.536,-8.362,-10.803
0.122,-1.020,-0.274,7.874,-6.714,-6.470
0.103,-1.026,-0.278,3.113,-4.517,-3.906
0.092,-1.016,-0.282,-1.831,-2.380,-3.418
0.082,-1.012,-0.289,-6.226,-0.977,-4.639
0.077,-1.001,-0.282,-9.888,0.427,-7.324
0.081,-1.004,-0.288,-12.756,2.014,-10.681
0.094,-0.996,-0.300,-14.526,3.540,-13.123
0.105,-0.983,-0.301,-14.160,3.723,-14.404
0.118,-0.979,-0.303,-12.207,3.052,-14.709
0.130,-0.965,-0.304,-9.033,1.465,-13.489
0.093,-0.943,-0.295,-5.859,-0.671,-11.902
0.131,-0.964,-0.310,-2.258,-2.319,-9.827
0.121,-0.965,-0.308,0.854,-3.479,-6.531
0.117,-0.964,-0.310,2.380,-3.540,-2.197
0.103,-0.957,-0.308,4.089,-2.747,1.770
0.100,-0.965,-0.308,4.761,-1.404,3.540
0.097,-0.979,-0.305,4.944,-0.427,3.601
0.089,-0.997,-0.288,3.906,0.305,2.197
0.100,-1.008,-0.285,1.099,1.892,0.000
0.110,-1.007,-0.285,-1.770,3.296,-1.282
0.119,-1.000,-0.285,-3.784,3.174,-1.160
0.118,-0.987,-0.288,-5.066,1.892,-1.160
0.120,-0.974,-0.299,-5.005,-0.122,-1.770
0.116,-0.962,-0.305,-3.662,-2.014,-2.258
0.111,-0.957,-0.313,-0.977,-3.357,-1.953
0.110,-0.964,-0.320,1.831,-3.784,-1.465
0.102,-0.969,-0.313,4.272,-3.601,-0.488
0.098,-0.982,-0.313,5.493,-2.686,0.793
0.098,-0.987,-0.308,5.432,-1.099,1.587
0.093,-0.989,-0.300,4.639,0.000,1.831
0.095,-0.996,-0.297,2.747,0.549,1.587
0.095,-1.001,-0.298,-0.122,1.099,0.610
0.094,-0.999,-0.297,-2.808,1.343,-0.732
0.102,-0.985,-0.303,-4.272,1.099,-1.465
0.104,-0.973,-0.302,-4.700,0.183,-2.380
0.107,-0.969,-0.309,-3.723,-1.099,-2.808
1.298,-2.002,-1.404,102.966,16.846,484.070
1.333,-2.187,-1.485,153.442,-0.061,451.233
1.470,-2.711,-1.507,192.200,-17.090,409.180
1.495,-3.292,-1.485,198.914,-18.738,373.718
1.285,-3.664,-1.314,174.866,-10.437,351.807
0.982,-3.751,-1.030,126.038,1.831,338.135
0.761,-3.671,-0.719,60.303,24.719,325.684
0.669,-3.460,-0.430,-6.042,59.326,313.538
0.703,-3.180,-0.276,-58.960,97.473,302.246
0.824,-2.844,-0.248,-88.013,122.498,285.767
0.607,-2.766,-0.086,-85.388,120.789,255.493
0.744,-2.560,-0.079,-57.861,97.351,214.844
0.590,-2.649,0.035,-21.606,73.425,173.645
0.457,-2.742,0.167,14.038,37.720,128.052
0.327,-2.705,0.233,32.104,9.094,84.900
0.248,-2.565,0.227,30.212,-11.658,48.096
0.212,-2.347,0.147,14.282,-24.170,21.423
0.201,-2.056,-0.014,-12.085,-27.039,10.559
0.148,-1.822,-0.185,-30.823,-28.687,12.268
0.057,-1.647,-0.282,-34.973,-29.480,17.273
-0.029,-1.542,-0.329,-27.832,-26.611,19.958
-0.083,-1.493,-0.321,-14.404,-19.958,17.151
-0.084,-1.471,-0.299,-1.953,-9.521,9.277
-0.037,-1.464,-0.270,6.958,1.160,-0.610
0.012,-1.418,-0.251,11.902,8.728,-10.071
0.049,-1.384,-0.220,11.597,13.855,-17.700
0.141,-1.352,-0.200,10.193,13.123,-23.865
0.213,-1.294,-0.191,5.676,9.033,-26.733
0.214,-1.213,-0.243,-1.892,3.296,-26.428
0.238,-1.139,-0.261,-7.202,0.122,-21.423
0.240,-1.091,-0.275,-6.287,-5.127,-18.188
0.211,-1.029,-0.284,-4.211,-7.751,-16.296
0.184,-1.006,-0.292,0.732,-7.385,-16.296
0.186,-0.990,-0.302,4.883,-4.639,-19.409
0.207,-0.978,-0.304,9.338,-1.770,-23.376
0.208,-0.961,-0.276,14.099,-0.427,-26.123
0.220,-0.956,-0.262,16.174,0.610,-28.992
0.244,-0.944,-0.270,14.771,1.892,-31.494
0.264,-0.927,-0.271,12.817,1.648,-31.128
0.282,-0.933,-0.271,10.010,-0.244,-29.175
0.280,-0.923,-0.266,5.981,-2.441,-25.085
0.260,-0.907,-0.273,2.502,-3.540,-19.226
0.238,-0.881,-0.278,0.061,-3.540,-14.038
0.238,-0.878,-0.294,-0.671,-2.686,-12.024
0.229,-0.884,-0.288,1.892,-2.136,-10.742
0.206,-0.912,-0.267,5.859,-2.380,-9.949
0.184,-0.940,-0.252,8.423,-1.709,-10.132
0.168,-0.959,-0.248,8.911,-0.916,-11.292
0.165,-0.962,-0.248,7.324,-0.183,-13.123
0.168,-0.936,-0.258,4.822,0.061,-14.221
0.181,-0.927,-0.276,2.380,-0.549,-14.038
0.178,-0.924,-0.278,0.549,-1.282,-12.451
0.164,-0.915,-0.281,-0.244,-1.221,-9.583
0.166,-0.913,-0.292,0.183,-0.244,-7.202
0.157,-0.898,-0.282,2.869,0.793,-4.578
0.156,-0.898,-0.270,6.165,1.465,-3.723
0.169,-0.925,-0.260,8.118,1.892,-3.784
0.165,-0.957,-0.234,9.277,2.319,-4.150
0.164,-0.980,-0.212,8.484,3.662,-5.066
0.176,-1.001,-0.209,6.104,4.883,-6.348
0.170,-1.003,-0.193,3.845,4.089,-7.019
0.165,-1.000,-0.187,0.671,2.625,-8.118
0.174,-0.985,-0.205,-2.808,1.465,-9.705
0.171,-0.959,-0.227,-4.761,-0.610,-10.681
0.169,-0.934,-0.255,-4.639,-2.930,-10.864
0.165,-0.917,-0.280,-2.441,-4.272,-10.437
0.158,-0.904,-0.289,1.038,-5.005,-9.155
0.155,-0.895,-0.288,4.517,-4.517,-8.301
0.157,-0.898,-0.283,6.958,-3.418,-7.324
0.164,-0.914,-0.271,7.996,-2.563,-6.470
0.174,-0.930,-0.263,7.019,-1.526,-4.883
0.168,-0.937,-0.250,4.272,-0.244,-3.418
0.162,-0.941,-0.246,1.221,0.977,-2.686
0.161,-0.940,-0.250,-0.916,1.343,-3.174
0.159,-0.933,-0.255,-2.014,0.122,-4.272
0.160,-0.935,-0.263,-1.770,-1.160,-5.249
0.155,-0.935,-0.274,-0.854,-1.953,-5.432
0.150,-0.937,-0.286,0.366,-2.808,-5.615
0.150,-0.940,-0.299,1.953,-4.150,-5.554
0.136,-0.932,-0.293,4.272,-4.456,-4.639
0.127,-0.932,-0.292,5.981,-3.540,-3.967
0.127,-0.934,-0.294,7.385,-1.892,-3.418
0.123,-0.954,-0.282,8.240,-0.854,-3.052
0.122,-0.977,-0.275,7.019,0.061,-1.953
0.118,-0.990,-0.271,3.906,1.648,-0.488
0.118,-0.995,-0.266,0.854,2.991,0.122
0.117,-1.000,-0.261,-1.648,4.028,-0.732
0.128,-1.001,-0.262,-2.869,4.395,-2.625
0.137,-0.996,-0.263,-2.808,3.479,-4.089
0.137,-0.993,-0.262,-1.465,1.770,-5.371
0.134,-0.990,-0.261,-0.061,0.122,-6.592
0.129,-0.989,-0.263,0.793,-1.465,-7.568
0.121,-0.980,-0.269,1.465,-2.563,-7.507
0.120,-0.973,-0.281,1.099,-2.625,-6.775
0.118,-0.968,-0.289,0.610,-1.648,-5.249
0.111,-0.967,-0.284,0.793,0.061,-3.296
0.108,-0.971,-0.273,0.366,2.014,-2.563
0.109,-0.979,-0.267,-0.061,3.174,-2.319
0.123,-0.975,-0.273,-0.305,3.540,-2.563
0.129,-0.960,-0.268,0.793,2.747,-2.808
0.134,-0.957,-0.267,2.380,0.916,-3.052
0.138,-0.958,-0.267,3.418,-1.099,-3.540
0.141,-0.965,-0.272,3.479,-2.441,-3.906
0.132,-0.969,-0.270,3.235,-2.441,-3.235
0.122,-0.976,-0.269,1.648,-1.404,-3.113
0.117,-0.975,-0.273,-0.366,0.000,-2.930
0.111,-0.968,-0.270,-1.709,1.221,-2.441
0.114,-0.963,-0.281,-2.563,1.892,-2.380
0.115,-0.954,-0.283,-2.136,1.892,-2.747
0.119,-0.957,-0.285,-1.038,0.732,-3.296
0.112,-0.962,-0.283,0.488,-0.427,-3.357
0.114,-0.964,-0.291,1.892,-0.732,-2.991
0.113,-0.965,-0.288,3.357,-0.671,-2.930
0.110,-0.967,-0.279,4.822,-0.671,-3.235
0.111,-0.981,-0.270,5.615,-1.282,-3.784
0.110,-0.997,-0.266,5.554,-1.831,-3.723
0.105,-1.001,-0.265,3.906,-1.221,-3.174
0.107,-0.993,-0.271,1.404,-0.183,-3.174
0.112,-0.978,-0.282,-0.854,-0.122,-3.235
1.251,-1.988,-0.835,126.221,-37.720,398.865
1.321,-2.149,-1.001,94.299,-22.522,391.846
1.308,-2.248,-1.106,64.087,-8.728,388.367
1.237,-2.303,-1.124,38.513,5.188,381.775
1.141,-2.382,-1.040,21.912,22.766,367.859
1.056,-2.432,-0.855,17.578,43.335,343.628
0.975,-2.500,-0.589,21.057,66.101,310.608
0.886,-2.628,-0.427,28.076,86.548,276.550
0.944,-2.708,-0.224,35.339,93.689,248.474
0.745,-2.979,-0.021,43.579,86.792,221.985
0.607,-3.188,0.265,37.231,73.303,193.665
0.347,-3.304,0.294,26.428,55.420,165.527
0.156,-3.036,0.234,4.089,40.833,129.028
0.121,-2.695,0.179,-16.235,8.789,66.772
0.145,-2.239,0.086,-28.015,-25.757,4.761
0.195,-1.804,-0.114,-30.334,-47.607,-31.799
0.168,-1.461,-0.256,-20.874,-61.401,-45.837
0.106,-1.252,-0.366,-7.629,-66.833,-44.922
0.072,-1.179,-0.479,4.395,-61.096,-36.499
0.047,-1.188,-0.518,15.076,-48.157,-23.071
0.004,-1.212,-0.458,23.865,-28.687,-5.188
0.015,-1.242,-0.371,25.757,-1.953,9.827
0.095,-1.354,-0.266,22.278,25.208,17.212
0.194,-1.466,-0.158,17.700,43.640,18.005
0.288,-1.562,-0.090,11.414,53.223,14.832
0.312,-1.536,-0.012,5.615,53.406,8.179
0.345,-1.502,0.022,1.221,43.579,-3.052
0.371,-1.424,0.005,-4.272,26.794,-17.334
0.403,-1.315,-0.079,-8.118,6.470,-28.259
0.381,-1.197,-0.163,-6.042,-14.771,-32.715
0.309,-1.089,-0.241,-0.244,-31.006,-31.189
0.229,-1.011,-0.307,6.348,-38.391,-27.832
0.167,-0.972,-0.349,12.146,-37.598,-25.818
0.136,-0.958,-0.378,16.479,-30.823,-23.804
0.120,-0.958,-0.381,19.348,-20.325,-21.301
0.123,-0.971,-0.368,19.470,-8.850,-19.104
0.136,-0.980,-0.332,16.968,1.282,-18.982
0.172,-0.992,-0.302,11.475,9.644,-20.508
0.220,-1.001,-0.284,4.333,15.137,-21.667
0.261,-1.010,-0.267,-2.563,16.846,-22.278
0.296,-1.005,-0.264,-8.484,16.113,-21.973
0.320,-1.000,-0.271,-11.353,12.939,-21.057
0.348,-0.988,-0.292,-10.376,6.897,-19.836
0.284,-0.937,-0.281,-6.104,0.122,-17.639
0.296,-0.925,-0.298,0.977,-5.066,-13.428
0.270,-0.914,-0.317,7.263,-8.545,-9.705
0.237,-0.903,-0.321,12.085,-11.292,-7.385
0.220,-0.913,-0.328,16.235,-12.695,-7.263
0.213,-0.929,-0.324,17.151,-12.024,-7.874
0.202,-0.950,-0.313,15.503,-9.949,-6.897
0.189,-0.978,-0.293,10.925,-6.958,-6.470
0.186,-0.985,-0.284,4.395,-3.418,-5.676
0.187,-0.967,-0.293,-2.319,0.305,-4.944
0.199,-0.948,-0.305,-6.958,3.296,-5.249
0.218,-0.930,-0.325,-8.362,4.883,-5.737
0.224,-0.921,-0.324,-6.287,4.761,-5.859
0.226,-0.929,-0.317,-2.136,3.174,-7.080
0.229,-0.944,-0.312,2.686,1.221,-8.240
0.232,-0.961,-0.303,7.019,-0.610,-7.935
0.223,-0.976,-0.295,9.521,-2.319,-6.531
0.213,-0.987,-0.294,9.705,-4.028,-5.493
0.204,-1.001,-0.290,8.423,-5.066,-4.517
0.189,-1.010,-0.292,6.042,-4.700,-3.906
0.176,-1.010,-0.293,3.113,-3.540,-4.333
0.167,-1.002,-0.294,0.366,-1.770,-6.165
0.179,-0.988,-0.306,-2.136,0.000,-8.545
0.188,-0.968,-0.313,-3.723,1.282,-9.827
0.195,-0.942,-0.319,-3.967,1.404,-10.071
0.198,-0.928,-0.328,-3.540,1.221,-10.315
0.200,-0.927,-0.333,-2.136,-0.183,-10.559
0.201,-0.930,-0.323,0.061,-1.526,-10.376
0.197,-0.941,-0.315,2.014,-2.075,-9.460
0.196,-0.938,-0.301,3.723,-1.099,-7.751
0.205,-0.942,-0.303,3.479,0.183,-6.226
0.216,-0.944,-0.306,3.357,0.916,-4.761
0.204,-0.940,-0.292,3.662,0.793,-3.479
0.200,-0.942,-0.285,3.601,0.305,-3.418
0.199,-0.944,-0.290,3.357,0.244,-4.028
0.197,-0.949,-0.286,2.747,0.000,-4.944
0.192,-0.953,-0.281,1.953,-0.366,-5.493
0.188,-0.958,-0.282,0.671,-0.122,-5.981
0.183,-0.948,-0.283,-1.160,0.854,-6.470
0.188,-0.938,-0.295,-2.014,1.343,-6.775
0.187,-0.927,-0.307,-1.953,0.916,-7.080
0.183,-0.918,-0.317,-0.549,0.549,-6.714
0.183,-0.925,-0.324,1.343,0.183,-6.653
0.189,-0.924,-0.328,2.991,-0.061,-6.592
0.193,-0.932,-0.322,4.150,0.366,-6.104
0.195,-0.931,-0.307,4.761,1.099,-4.150
0.188,-0.934,-0.291,4.456,1.953,-2.625
0.183,-0.950,-0.278,3.052,2.502,-2.319
0.183,-0.962,-0.279,1.404,2.380,-2.197
0.182,-0.964,-0.282,0.427,2.014,-2.136
0.172,-0.962,-0.282,0.061,0.916,-2.563
0.170,-0.961,-0.290,0.305,0.183,-2.808
0.170,-0.965,-0.300,0.244,-0.305,-3.113
0.166,-0.960,-0.306,-0.061,-0.061,-3.357
0.168,-0.952,-0.317,-0.549,0.610,-3.662
0.172,-0.945,-0.326,0.000,1.404,-3.845
0.177,-0.946,-0.324,1.648,1.770,-3.540
0.159,-0.934,-0.323,2.502,1.953,-3.479
0.152,-0.940,-0.306,4.456,2.441,-2.991
0.153,-0.951,-0.311,6.104,3.235,-3.052
0.162,-0.959,-0.305,6.165,4.150,-3.418
0.170,-0.969,-0.304,5.615,4.639,-3.418
0.176,-0.978,-0.291,4.272,4.639,-3.235
0.177,-0.990,-0.282,2.075,3.845,-2.930
0.187,-0.990,-0.279,-0.671,2.869,-2.563
0.183,-0.992,-0.280,-2.991,1.770,-2.197
0.175,-0.982,-0.283,-3.601,-0.244,-2.136
0.174,-0.977,-0.299,-3.113,-2.014,-2.441
0.149,-0.952,-0.315,-0.671,-3.174,-3.052
0.145,-0.964,-0.308,2.258,-3.296,-3.296
0.142,-0.966,-0.316,3.296,-1.404,-3.967
0.147,-0.966,-0.308,3.296,0.549,-3.723
0.152,-0.964,-0.309,2.747,1.465,-3.113
0.152,-0.958,-0.305,2.136,1.526,-2.197
0.156,-0.964,-0.301,1.221,1.770,-2.014
0.160,-0.974,-0.298,0.305,2.075,-2.014
1.579,-2.314,-0.933,87.646,19.714,497.437
1.729,-2.526,-1.137,101.990,13.977,485.413
1.719,-2.690,-1.207,126.404,-0.305,457.703
1.672,-2.893,-1.209,152.466,-20.691,418.823
1.523,-3.088,-1.145,171.326,-37.170,381.897
1.280,-3.224,-1.032,180.176,-44.006,348.267
1.016,-3.254,-0.828,172.485,-41.016,313.171
0.806,-3.234,-0.599,139.954,-25.146,278.442
0.679,-3.143,-0.411,87.891,2.319,252.380
0.676,-3.015,-0.325,30.518,32.898,238.586
0.720,-2.845,-0.306,-18.494,56.274,232.117
0.654,-2.643,-0.272,-53.833,65.430,225.647
0.480,-2.458,-0.231,-67.139,61.340,214.844
0.446,-2.234,-0.166,-63.538,49.500,193.237
0.370,-2.195,-0.210,-44.617,40.466,169.128
0.237,-2.227,-0.121,-18.616,22.278,128.662
0.172,-2.160,-0.110,0.916,3.967,87.341
0.186,-2.057,-0.129,13.000,-8.545,53.406
0.186,-1.889,-0.172,19.165,-19.958,28.442
0.141,-1.651,-0.214,19.348,-29.114,12.817
0.117,-1.494,-0.274,20.935,-36.255,2.319
0.125,-1.366,-0.342,21.423,-39.917,-4.822
0.094,-1.254,-0.372,23.437,-40.894,-6.287
0.107,-1.197,-0.387,26.245,-39.368,-3.113
0.097,-1.182,-0.365,27.466,-31.860,2.625
0.108,-1.209,-0.343,26.062,-18.799,9.705
0.086,-1.267,-0.286,23.132,-4.578,15.442
0.165,-1.290,-0.260,15.442,11.902,19.348
0.174,-1.349,-0.192,8.484,22.522,19.104
0.238,-1.355,-0.171,-0.549,27.405,19.104
0.234,-1.327,-0.144,-10.559,28.076,17.273
0.273,-1.310,-0.154,-15.747,21.606,12.878
0.300,-1.237,-0.175,-17.883,10.681,7.080
0.277,-1.164,-0.226,-16.418,-2.563,-0.366
0.295,-1.121,-0.287,-7.507,-16.296,-6.165
0.261,-1.079,-0.326,4.150,-27.039,-10.437
0.237,-1.039,-0.359,15.686,-31.921,-12.207
0.202,-1.006,-0.373,24.841,-30.701,-13.672
0.197,-0.998,-0.387,31.494,-25.513,-15.015
0.186,-0.990,-0.378,36.072,-19.226,-15.259
0.201,-1.000,-0.358,36.987,-13.367,-15.503
0.215,-1.042,-0.338,33.203,-8.606,-15.259
0.219,-1.070,-0.310,24.963,-5.005,-13.672
0.226,-1.076,-0.299,14.221,-1.465,-11.230
0.239,-1.054,-0.303,3.845,0.671,-9.521
0.249,-1.021,-0.306,-4.395,1.343,-9.277
0.257,-0.983,-0.315,-7.996,-0.183,-10.132
0.257,-0.932,-0.332,-6.653,-1.831,-10.437
0.260,-0.909,-0.353,-1.953,-3.601,-11.719
0.250,-0.885,-0.365,5.493,-5.310,-12.756
0.242,-0.877,-0.369,14.893,-6.409,-13.794
0.245,-0.887,-0.369,23.926,-7.019,-15.137
0.243,-0.908,-0.359,31.372,-7.507,-16.357
0.238,-0.929,-0.329,35.339,-7.202,-17.700
0.240,-0.966,-0.319,35.156,-6.042,-18.372
0.246,-0.979,-0.310,30.334,-4.089,-17.273
0.244,-0.976,-0.312,23.315,-1.709,-14.954
0.238,-0.959,-0.310,17.517,0.793,-12.512
0.231,-0.940,-0.319,13.977,2.930,-11.963
0.240,-0.925,-0.329,13.306,4.272,-13.000
0.247,-0.917,-0.340,15.198,4.211,-14.771
0.252,-0.910,-0.349,19.348,2.197,-16.846
0.261,-0.903,-0.363,24.719,-0.854,-19.043
0.255,-0.893,-0.365,31.311,-5.188,-19.958
0.242,-0.897,-0.369,37.170,-8.972,-20.691
0.237,-0.919,-0.375,40.833,-12.146,-21.301
0.230,-0.932,-0.371,40.894,-14.343,-20.813
0.213,-0.945,-0.373,38.452,-14.648,-18.494
0.200,-0.951,-0.371,33.203,-12.451,-15.442
0.196,-0.971,-0.382,26.245,-8.484,-12.268
0.182,-0.981,-0.369,18.188,-4.456,-8.789
0.178,-0.983,-0.368,8.850,-0.061,-5.493
0.177,-0.985,-0.369,-0.366,3.723,-3.357
0.173,-0.966,-0.371,-8.667,6.714,-2.075
0.175,-0.938,-0.380,-14.832,8.972,-1.648
0.191,-0.910,-0.395,-17.639,9.277,-2.686
0.190,-0.890,-0.409,-15.808,6.836,-4.089
0.188,-0.891,-0.409,-11.719,2.930,-5.798
0.184,-0.882,-0.415,-6.836,-0.305,-6.592
0.186,-0.911,-0.405,-3.113,-1.709,-6.409
0.157,-0.920,-0.393,-2.747,-0.549,-5.554
0.164,-0.931,-0.373,-3.479,2.075,-3.357
0.172,-0.944,-0.371,-5.127,5.554,-1.282
0.176,-0.953,-0.377,-8.667,9.583,0.305
0.173,-0.958,-0.372,-10.437,11.597,1.526
0.178,-0.978,-0.363,-11.169,12.207,0.244
0.213,-0.972,-0.359,-11.597,11.780,-1.770
0.185,-0.948,-0.349,-12.634,10.132,-3.540
0.205,-0.949,-0.363,-11.780,8.179,-5.127
0.198,-0.938,-0.379,-9.705,5.798,-5.798
0.188,-0.924,-0.389,-6.897,4.028,-5.371
0.180,-0.919,-0.393,-3.601,2.930,-5.188
0.174,-0.923,-0.385,-0.549,2.686,-4.822
0.172,-0.933,-0.380,1.404,3.662,-4.395
0.180,-0.943,-0.379,1.709,5.005,-4.028
0.184,-0.946,-0.368,1.160,5.615,-3.357
0.184,-0.954,-0.362,0.122,5.615,-2.441
0.180,-0.950,-0.357,-0.854,5.249,-2.014
0.181,-0.953,-0.355,-1.709,4.944,-2.136
0.182,-0.963,-0.352,-2.869,4.456,-2.808
0.177,-0.965,-0.349,-4.456,3.967,-2.930
0.167,-0.957,-0.343,-5.920,4.150,-2.747
0.165,-0.951,-0.349,-7.324,5.188,-2.808
0.165,-0.944,-0.351,-8.484,6.653,-3.113
0.170,-0.937,-0.346,-8.789,8.240,-3.540
0.186,-0.933,-0.345,-8.850,9.583,-3.784
0.197,-0.926,-0.339,-8.850,10.254,-3.723
0.204,-0.923,-0.332,-8.789,10.132,-3.235
0.202,-0.919,-0.328,-8.545,9.705,-2.441
0.194,-0.912,-0.326,-7.629,8.484,-1.953
0.193,-0.916,-0.333,-6.165,7.019,-2.319
0.188,-0.923,-0.340,-4.272,5.249,-2.991
0.174,-0.927,-0.337,-2.136,2.869,-3.296
0.166,-0.941,-0.337,-1.160,1.099,-3.540
0.158,-0.951,-0.336,-1.892,0.000,-3.906
0.149,-0.950,-0.345,-3.662,0.305,-3.967
0.151,-0.943,-0.361,-5.859,1.282,-3.967
0.154,-0.935,-0.370,-7.141,2.502,-4.211
0.154,-0.927,-0.374,-7.202,4.150,-4.028
2.415,-1.753,-1.320,43.457,-0.610,754.944
2.942,-2.650,-1.778,25.391,38.757,756.287
3.030,-3.562,-1.945,19.287,90.088,760.193
3.505,-3.448,-2.973,25.940,138.062,757.263
3.641,-3.737,-3.264,121.643,107.788,717.346
3.520,-4.000,-3.576,254.822,72.205,632.874
2.975,-4.000,-3.356,402.161,41.626,495.056
1.916,-4.000,-1.796,516.785,17.517,356.079
1.206,-4.000,-0.179,520.874,56.885,276.672
0.989,-4.000,0.714,380.554,137.207,270.325
1.226,-4.000,0.742,153.748,196.350,291.931
0.649,-4.000,0.796,-78.430,189.331,296.082
0.372,-4.000,0.452,-227.783,112.488,267.395
0.314,-3.068,0.019,-285.156,34.851,176.025
0.296,-2.135,-0.332,-251.831,-42.114,62.500
0.175,-1.688,-0.471,-136.047,-97.839,-25.940
0.055,-1.539,-0.556,-17.639,-109.802,-83.740
0.023,-1.480,-0.657,62.683,-96.252,-123.840
0.049,-1.410,-0.692,104.248,-79.712,-141.846
0.040,-1.279,-0.610,113.770,-60.791,-133.545
0.018,-1.177,-0.446,102.783,-34.790,-104.370
0.088,-1.158,-0.329,83.252,-3.052,-65.857
0.165,-1.250,-0.259,62.439,27.771,-29.602
0.261,-1.394,-0.208,43.335,50.354,-2.380
0.288,-1.490,-0.102,25.757,59.387,13.123
0.320,-1.543,-0.045,6.165,59.387,17.395
0.346,-1.449,-0.021,-13.672,54.016,13.000
0.379,-1.309,-0.035,-29.236,43.274,2.808
0.452,-1.103,-0.105,-37.231,29.175,-10.437
0.450,-0.909,-0.173,-35.706,12.878,-26.062
0.481,-0.775,-0.266,-21.973,-5.249,-39.551
0.458,-0.663,-0.307,-1.770,-21.790,-49.500
0.432,-0.616,-0.338,18.250,-33.447,-56.152
0.411,-0.629,-0.348,34.668,-37.903,-58.411
0.386,-0.669,-0.340,45.349,-36.682,-54.626
0.373,-0.716,-0.325,47.852,-32.166,-46.631
0.368,-0.762,-0.310,42.114,-26.428,-36.865
0.362,-0.801,-0.305,30.945,-20.935,-25.513
0.364,-0.824,-0.294,17.578,-17.090,-15.015
0.354,-0.827,-0.305,5.432,-14.893,-6.042
0.342,-0.819,-0.319,-2.869,-14.587,-0.366
0.318,-0.815,-0.344,-6.592,-16.663,1.831
0.296,-0.812,-0.385,-5.615,-19.470,0.488
0.274,-0.810,-0.421,0.366,-23.499,-3.418
0.243,-0.808,-0.434,10.498,-27.344,-9.094
0.237,-0.836,-0.448,21.973,-29.846,-16.357
0.228,-0.859,-0.446,31.860,-31.128,-22.278
0.220,-0.883,-0.437,38.208,-31.799,-26.672
0.211,-0.903,-0.427,39.734,-31.372,-29.785
0.211,-0.926,-0.406,36.499,-30.396,-32.410
0.208,-0.955,-0.388,27.954,-29.297,-34.790
0.212,-0.990,-0.388,14.648,-27.649,-35.583
0.201,-0.997,-0.394,0.061,-26.367,-34.912
0.203,-1.003,-0.406,-14.099,-24.902,-34.607
0.209,-0.997,-0.430,-25.635,-23.376,-34.180
0.195,-0.964,-0.439,-31.616,-23.376,-32.898
0.183,-0.943,-0.449,-32.593,-24.536,-31.982
0.164,-0.917,-0.468,-29.175,-25.879,-31.433
0.152,-0.896,-0.472,-21.484,-26.184,-31.555
0.157,-0.884,-0.480,-12.451,-25.085,-32.410
0.167,-0.881,-0.487,-2.869,-23.315,-32.715
0.137,-0.885,-0.442,6.042,-21.240,-32.959
0.172,-0.921,-0.441,13.550,-18.372,-31.616
0.182,-0.941,-0.420,15.869,-14.526,-29.663
0.189,-0.956,-0.403,15.137,-12.268,-26.489
0.199,-0.959,-0.388,11.230,-10.071,-23.132
0.211,-0.970,-0.387,5.066,-8.057,-19.592
0.210,-0.960,-0.393,-1.404,-6.592,-15.503
0.196,-0.969,-0.402,-6.104,-6.042,-11.536
0.190,-0.948,-0.411,-8.545,-5.554,-8.545
0.173,-0.943,-0.408,-8.606,-4.944,-8.362
0.196,-0.920,-0.430,-7.385,-3.784,-8.972
0.191,-0.905,-0.430,-3.357,-3.113,-8.179
0.182,-0.889,-0.426,1.343,-3.174,-7.080
0.179,-0.891,-0.432,6.165,-3.113,-6.226
0.166,-0.902,-0.429,10.376,-3.662,-6.226
0.151,-0.906,-0.426,13.306,-4.639,-6.775
0.136,-0.909,-0.420,14.526,-4.700,-8.057
0.141,-0.927,-0.422,14.221,-3.418,-8.972
0.137,-0.938,-0.412,12.024,-1.831,-8.606
0.136,-0.944,-0.404,8.057,0.488,-6.836
0.140,-0.942,-0.408,3.296,3.479,-4.639
0.149,-0.935,-0.422,-0.732,5.615,-3.052
0.157,-0.915,-0.428,-3.052,6.958,-2.441
0.151,-0.908,-0.420,-3.418,6.409,-2.625
0.144,-0.896,-0.414,-1.526,5.188,-2.869
0.139,-0.894,-0.408,0.732,4.456,-3.296
0.144,-0.899,-0.406,2.380,4.150,-3.479
0.139,-0.903,-0.390,3.601,4.456,-3.296
0.142,-0.912,-0.384,3.540,5.798,-2.686
0.143,-0.913,-0.375,3.052,8.057,-2.197
0.164,-0.928,-0.375,2.136,9.644,-2.075
0.167,-0.935,-0.368,1.038,10.498,-1.526
0.167,-0.937,-0.354,0.000,10.498,-0.854
0.179,-0.947,-0.352,-1.404,10.010,-1.465
0.185,-0.951,-0.349,-2.869,9.644,-2.197
0.186,-0.941,-0.355,-3.540,8.789,-2.380
0.183,-0.934,-0.361,-3.967,7.080,-2.869
0.174,-0.927,-0.365,-4.211,5.127,-3.174
0.162,-0.927,-0.374,-3.967,3.418,-3.113
0.152,-0.929,-0.384,-3.906,2.625,-3.113
0.138,-0.933,-0.387,-4.211,3.174,-3.784
